"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/description/urls/3/display_url","author/entities/description/urls/3/expanded_url","author/entities/description/urls/3/indices/0","author/entities/description/urls/3/indices/1","author/entities/description/urls/3/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","author/withheldInCountries/0","text","createdAt"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/20545835/1621263045","Tue Feb 10 21:04:49 +0000 2009","Real News for Real People. 

Watch NEWSMAX, an independent news network with a conservative perspective, available in 100M+ U.S. homes: https://t.co/rs8XZDalW3","nws.mx/tv","http://nws.mx/tv","136","159","https://t.co/rs8XZDalW3",,,,,,,,,,,,,,,,"newsmax.com","http://www.newsmax.com","0","23","https://t.co/mEKjDDH0HC","0","6736","3138420","758","true","20545835","true","false","false","United States","61750","NEWSMAX",,"false","https://pbs.twimg.com/profile_images/1394735604269817857/AXKKo6XT_normal.jpg","","221044","https://twitter.com/NEWSMAX","user","https://x.com/NEWSMAX","NEWSMAX","Business",,"""The left and the campaign of Kamala Harris and her supporters is melting down, they're recognizing they're losing this race."" 

@KristiNoem responds to Mark Cuban's comments about women voting for Donald Trump on Thursday's ""The Chris Salcedo Show."" 

@Tom_Basile https://t.co/0h9Q30WTkj","Thu Oct 31 22:06:13 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2423364738/1676147156","Wed Apr 02 07:04:29 +0000 2014","Recovering diplomat now focusing on both the global and the local.   Views expressed are my own, despite what the haters may think.",,,,,,,,,,,,,,,,,,,,,,,,,,"0","13829","10281","2249","false","2423364738","true","false","false","Auburn, MA","153","Jon Danilowicz","1820406427573211425","false","https://pbs.twimg.com/profile_images/1824169689422974976/CQ779hyH_normal.jpg","","3949","https://twitter.com/JonFDanilowicz","user","https://x.com/JonFDanilowicz","JonFDanilowicz",,,"The Hindutva lobbying effort may backfire as it could strengthen hardline voices in Dhaka calling for banning the @albd1971 and affiliated parties before a possible Trump Administration takes office.  Of course, the hypocrisy of Hasina’s supporters inviting U.S. intervention in #Bangladesh should not be lost on anyone.","Thu Oct 31 21:56:47 +0000 2024"
"https://pbs.twimg.com/profile_images/1734413903495356417/KEMZ12DX_bigger.jpg","Vigilant News","https://twitter.com/VigilantNews","DeepLink","Badge","BusinessLabel","true","false","https://pbs.twimg.com/profile_banners/191871143/1692055198","Fri Sep 17 15:38:32 +0000 2010","Editor-in-Chief @VigilantNews. Writer, video clipper, and pro-freedom citizen journalist with 12 years of healthcare experience.",,,,,,,,,,,,,,,,,,,,,"vigilantnews.com","http://vigilantnews.com","0","23","https://t.co/veNO5XgHx0","0","30892","1456248","2359","true","191871143","true","false","false","USA","10329","The Vigilant Fox 🦊","1863357462021112315","false","https://pbs.twimg.com/profile_images/1657046545265557504/7wQ3wrAv_normal.jpg","","28535","https://twitter.com/VigilantFox","user","https://x.com/VigilantFox","VigilantFox","Business",,"#5 - White House May Have Violated Presidential Records Act by Altering Biden’s “Garbage” Remark in Transcript

Even progressive news outlets now admit that Biden did, indeed, call Trump’s supporters “garbage.”

In a bombshell report, @shellenberger pointed out that the White House appears to have violated the Presidential Records Act by altering official transcripts.

Read More: https://t.co/RvPVzG5bwE","Thu Oct 31 21:55:48 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/819994707061248001/1534391333","Fri Jan 13 19:49:07 +0000 2017","Democracy lives in the light. Founded by attorney Joe Gallina to monitor and stop the Trump Administration from violating our rights. Set notifications!",,,,,,,,,,,,,,,,,,,,,,,,,,"0","29107","1093695","1946","true","819994707061248001","true","false","false","United States","4006","CALL TO ACTIVISM","1863381699310096486","false","https://pbs.twimg.com/profile_images/1029938314646827010/GEC6du8i_normal.jpg","","25155","https://twitter.com/CalltoActivism","user","https://x.com/CalltoActivism","CalltoActivism",,,"Question: If Trump supporters lose every penny they bet on Trump in the betting markets, do they deserve it? 

Yes or No?","Thu Oct 31 21:40:46 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/4041824789/1704672287","Sun Oct 25 22:00:42 +0000 2015","Right Side Broadcasting Network (RSBN) 🎙️ Your #1 source for LIVE event coverage https://t.co/RkyW8l8UiS 🗣️ Truth Social: https://t.co/1D0T4rs7S4","rumble.com/c/RSBN","https://rumble.com/c/RSBN","81","104","https://t.co/RkyW8l8UiS","truthsocial.com/@RSBN","https://truthsocial.com/@RSBN","122","145","https://t.co/1D0T4rs7S4",,,,,,,,,,,"rsbnetwork.com","https://rsbnetwork.com/","0","23","https://t.co/5n1JL6cHnb","0","11483","1103564","758","true","4041824789","true","false","false","Auburn, AL","11669","RSBN 🇺🇸",,"false","https://pbs.twimg.com/profile_images/1744148953724071936/qglE-VVX_normal.jpg","","37798","https://twitter.com/RSBNetwork","user","https://x.com/RSBNetwork","RSBNetwork","Business",,"WATCH: U.S. Senate candidate Sam Brown @CaptainSamBrown calls out Mark Cuban for sexist comments about female Trump supporters https://t.co/etCDOQj9yF","Thu Oct 31 21:30:45 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/16438594/1730833947","Wed Sep 24 18:55:14 +0000 2008","Publisher, @TexasScorecard. Texas Minute author. Documentarian. Hated by crony politicians. Christian, husband, father, dog-walker, Aggie.",,,,,,,,,,,,,,,,,,,,,"michaelquinnsullivan.com","http://www.michaelquinnsullivan.com/","0","23","https://t.co/8F2Y3mRS9K","0","68369","78186","5647","true","16438594","true","false","false","Texas. All of Texas.","1921","Michael Quinn Sullivan 🇺🇸",,"false","https://pbs.twimg.com/profile_images/1723016698742087680/cbXrP11G_normal.jpg","","20826","https://twitter.com/MQSullivan","user","https://x.com/MQSullivan","MQSullivan",,,"Kamala Harris says Donald Trump is a ""fascist."" Joe Biden describes Trump supporters as ""garbage."" Mark Cuban says the women around Trump are weak.

I think that's called ""projection"" by the psychologists.","Thu Oct 31 21:29:40 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/927513257946083329/1727878457","Mon Nov 06 12:29:27 +0000 2017","Outspoken atheist, anti-theist, freethinker, an unapologetic and staunch heretic. I refuse NOT to mock all religions.",,,,,,,,,,,,,,,,,,,,,,,,,,"0","394162","320197","10473","true","927513257946083329","true","false","false","Leicester, England","17387","Imtiaz Mahmood","1863247284688798050","false","https://pbs.twimg.com/profile_images/927520483016364033/YJgM1v3v_normal.jpg","","67550","https://twitter.com/ImtiazMadmood","user","https://x.com/ImtiazMadmood","ImtiazMadmood",,,"A Master of Political Theater

Donald Trump cooked fries and handed food to customers at a McDonald’s drive-through window in Pennsylvania. knack for appealing to middle-class voters.

Trump in a garbage truck. Biden called Trump supporters garbage. This was Trump’s response. Great PR move. Very marketable.

I have had a growing awareness and fondness for Normal Americans, who are just like me in every different way possible, except for a fundamental, foundational awareness of the inherent Greatness and Exceptionalness of America, and what it means to be American. 

Donald Trump is the best example of a Normal American, right along with Elon Musk. Both of these magnificent acts of Rocketry and Political Saavy are prime examples of American Exceptionalism, which is the median of Normal America. 

Once Trump's limousine broke down because of a flat tire. An unknown man stopped his car and changed the tire on the limo. Trump learned who this generous man was and Trump paid off his mortgage. That is not an ordinary man","Thu Oct 31 21:28:43 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/34367582/1720911376","Wed Apr 22 19:20:20 +0000 2009","Comedian, Host, Speaker & Author. My favorite sentence is: No.
@alexspencerusa is my better half

Contact: tim@timyoung.com",,,,,,,,,,,,,,,,,,,,,"TimYoung.com","http://www.TimYoung.com","0","23","https://t.co/7wUYqTNacE","0","125660","1086059","26990","true","34367582","true","false","false","Texas","13908","Tim Young","1863388759007649863","false","https://pbs.twimg.com/profile_images/1816146572725432320/Dibh2ArU_normal.jpg","","93456","https://twitter.com/TimRunsHisMouth","user","https://x.com/TimRunsHisMouth","TimRunsHisMouth",,,"Just to recap:  Biden thinks all Trump supporters are garbage.

Mark Cuban thinks women who support Trump are weak and stupid.

And Kamala agrees with both of them.

Vote accordingly.","Thu Oct 31 21:25:34 +0000 2024"
"https://pbs.twimg.com/profile_images/1745769577949106176/RdHBhbbV_bigger.jpg","Scored Communities","https://twitter.com/scoredco","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1521079899326279680/1651489219","Mon May 02 10:51:37 +0000 2022","The original Trump forum.

Join our community of America First patriots at https://t.co/OAxR1ChAik.","patriots.win","https://patriots.win","75","98","https://t.co/OAxR1ChAik",,,,,,,,,,,,,,,,"patriots.win","https://patriots.win/","0","23","https://t.co/juMLXKKzqz","0","1379","10273","130","false","1521079899326279680","true","false","false","Previously /r/The_Donald","1281","patriots.win",,"false","https://pbs.twimg.com/profile_images/1668881164545736705/wcmTEJSS_normal.png","","2474","https://twitter.com/JoinPatriots","user","https://x.com/JoinPatriots","JoinPatriots","Business",,"@GuntherEagleman @mcuban Biden didn't mean Trump supporters are garbage when he said Trump supporters are garbage.

Mark didn't mean you never see Trump around strong, intelligent women when he said you never see Trump around strong, intelligent women.

Stop believing your eyes and ears, silly MAGA!","Thu Oct 31 21:23:23 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/410902222/1732886521","Sat Nov 12 18:40:10 +0000 2011","|| X Creator || Mechanical/Production Engineer🔩 || @chelseafc || #AI || #Tesla || Gamer🎮 ||Tech Enthusiast  || Christian ⛪",,,,,,,,,,,,,,,,,,,,,,,,,,"0","308045","27788","21397","true","410902222","true","false","false","A QUIET PLACE ","4327","SLIMNAZI","1863477059109965871","false","https://pbs.twimg.com/profile_images/1851961958968225792/s_UV06nC_normal.jpg","","158631","https://twitter.com/SlimNazi","user","https://x.com/SlimNazi","SlimNazi",,,"why some believe Donald Trump needs to win in 2024:

1. **Economic Growth**: Supporters argue his policies like tax cuts and deregulation spurred economic growth and job creation, which they want to see reinstated.

 2. **America First**: His foreign policy focused on prioritizing U.S. interests, reducing international commitments, and renegotiating trade deals, which appeals to those advocating for a stronger national stance.

3.**Border Security**: Trump's tough stance on immigration, including border wall construction, resonates with voters concerned about illegal immigration's effects on jobs and security.

4. **Cultural Standpoint**: He represents a pushback against progressive cultural shifts, appealing to those who wish to preserve traditional American values and oppose perceived ""woke"" ideologies.

5. **Judicial Influence**: His appointments to the judiciary, especially the Supreme Court, are seen as crucial for conservative legal interpretations.

6. **Electoral Integrity**: Trump's focus on what his supporters see as necessary reforms to prevent election fraud.

7. **Political Retribution**: His return could be viewed as a vindication against what his base perceives as unfair political and legal targeting.

8. **Dissatisfaction**: Many supporters feel the current administration has failed on multiple fronts, from economic to foreign policy, believing Trump's return would correct these issues.

 9. **Populism**: Trump's direct communication style and outsider image continue to attract those disillusioned with traditional politics.

10. **Personal Appeal**: His charisma, branding, and promises of efficiency in governance remain a strong draw for his voter base.

 Add ypurs","Thu Oct 31 21:22:44 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/640893/1562172774","Mon Jan 15 22:54:51 +0000 2007","I'm okay with being the object of scorn from morons.

You can listen every day live 12pm to 3pm ET at https://t.co/z5iJYkil7F","erickerickson.com","http://www.erickerickson.com","102","125","https://t.co/z5iJYkil7F",,,,,,,,,,,,,,,,"ewerickson.substack.com","http://ewerickson.substack.com","0","23","https://t.co/a0pyC9IRJn","0","2595","245493","3063","true","640893","true","false","false","Atlanta, GA","1719","Erick Erickson","1823057271775199256","false","https://pbs.twimg.com/profile_images/1146456323770454016/0yWYsoeg_normal.png","","68563","https://twitter.com/EWErickson","user","https://x.com/EWErickson","EWErickson",,,"Democrats’ closing argument:

Trump supporters are garbage.
Conservative women are stupid.
Men need to do as progressive women tell them, or else.
Young men only want to jack off to porn.

It’s really perplexing how Harris isn’t doing better against Trump.","Thu Oct 31 21:21:30 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1389833864122613761/1724888596","Wed May 05 06:46:46 +0000 2021","America First • 𝕏  Breaking News • MAGA🇺🇸 🔥just a dude with an IPhone ✝️",,,,,,,,,,,,,,,,,,,,,,,,,,"0","97537","415058","29599","true","1389833864122613761","true","false","false","Florida, USA","15898","American AF 🇺🇸","1860697517521846534","false","https://pbs.twimg.com/profile_images/1677756031324102659/QmkoTNg5_normal.jpg","","74334","https://twitter.com/iAnonPatriot","user","https://x.com/iAnonPatriot","iAnonPatriot",,,"Female Trump supporters would like to have a word with Mark Cuban. https://t.co/52bB1BL3aZ","Thu Oct 31 21:20:01 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/1157689921349521410/1564859376","Sat Aug 03 16:29:20 +0000 2019","one piece, communist, prison abolitionist, Elon Musk--obsessed much, anti-zionist | alt @eeesssjjj, esjesjesj on bsky",,,,,,,,,,,,,,,,,,,,,,,,,,"0","121083","60430","957","true","1157689921349521410","true","false","false","","10934","evan loves worf","1728455828439486607","false","https://pbs.twimg.com/profile_images/1598444826357284867/G_wP0BZJ_normal.jpg","","61922","https://twitter.com/esjesjesj","user","https://x.com/esjesjesj","esjesjesj",,,"Trump supporters struggling with the alphabet","Thu Oct 31 21:13:13 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/1509470439143313412/1648721250","Thu Mar 31 09:59:53 +0000 2022","Slava Ukraini 🇺🇦
If anyone wishes to support my work as a volunteer, here is my PayPal: anastasiyaparaskevova@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,"0","32526","36459","487","false","1509470439143313412","true","false","false","Ukraine","2180","Anastasiya Paraskevova","1860441567955202425","false","https://pbs.twimg.com/profile_images/1687136661581312000/3I5aY2Fb_normal.jpg","","19506","https://twitter.com/UkrainianAna","user","https://x.com/UkrainianAna","UkrainianAna",,,"Hey! Part 2 of Ukrainians React 😌🇺🇦
Well, it was actually more like this: 😩🤨😧😮‍💨
We are reacting to American politicians talk about Ukraine and foreign policy. Trump, Vance, Harris... That sort of thing. Give it a watch and support @DylanBurns1776 because he deserves it 💛💙","Thu Oct 31 13:55:07 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1763062664903716865/1721766853","Thu Feb 29 04:44:46 +0000 2024","Encouraging voters across the political spectrum - especially Haley voters - to consider voting for Kamala Harris in November",,,,,,,,,,,,,,,,,,,,,"haleyvotersforharris.org","http://haleyvotersforharris.org","0","23","https://t.co/cyeafCMjv1","0","1936","19408","1134","false","1763062664903716865","false","false","false","","225","Haley Voters for Harris","1854163111248334896","false","https://pbs.twimg.com/profile_images/1815096052350951424/jQ207_ME_normal.jpg","","1601","https://twitter.com/HaleyVte4Harris","user","https://x.com/HaleyVte4Harris","HaleyVte4Harris",,,"For our Haley voter friends that are voting for Trump because they think she might be Secretary of State…

With all due respect, you may want to rethink that.

Harris is absolutely closer to Haley on foreign policy.","Thu Oct 31 13:32:32 +0000 2024"
