author/fastFollowersCount,favourites_count,followers_count,author/following,name,uid,listed_count,author/userName,content,createdb,favoritecount,viewCount,retweetcount,replycount,quoteCount,bookmarkCount,media,place,avatar,Pi,Ei,Ni,PZ,DG,NCI,infu
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,Is Donald Trump's re-election the greatest comeback story in American politics?,2024/11/18 14:18,530102,12106757,86373,50604,5756,20873,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,42,67,39,57,33,43,94
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,Remember that John Thune is under tremendous pressure to make the Trump mandate a success.  He does NOT want to go down in history as the man who blew this once-in-a-generation opportunity and lost the majority in 2026.,2024/11/18 13:59,530072,12103277,86357,50585,5756,20872,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,35,46,11,89,13,45,87
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"Trump needs to start off his presidency with a series of wins.  He must convince the people who voted for him that the GOP can work together to get things done.  If we start off with an inner-party food fight over cabinet picks, we are SCREWED.  We do NOT need to disrespect the",2024/11/18 3:56,529253,12096391,86157,50555,5747,20867,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,95,15,3,18,51,20,35
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"Folks, if President Trump cannot get 53 Republican Senators to work with him, we have bigger problems than a cabinet appointee.",2024/11/18 3:41,528979,12081492,86127,50382,5735,20861,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,37,36,83,17,62,59,78
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,Do we really want Donald Trump to start his new presidency?in a death struggle with the Republican Senate over appointments?  We need to show the American people who just gave us a mandate?that we know how to get along and get things done.,2024/11/18 3:30,527514,12062460,85894,50208,5719,20850,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,21,96,97,78,49,45,94
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"As long as we have the filibuster, every bill the House passes will die in the Senate unless it is a budget reconcilliation bill which effectively bypasses the filibuster anyway.

So why keep playing pattycake with this?  Just end the filibuster rule and pass Trump's agenda!",2024/11/18 0:43,526755,12048198,85713,49989,5706,20847,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,3,41,10,83,13,81,59
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"#BREAKING - ""Illinois Gov. JB Pritzker Vows to Boost Sex Changes to Thwart Trump Agenda"" - Breitbart News

PROGRESSIVE PUSH (1/3) - Gov. JB PRITZKER used Transgender Awareness Week to pledge full support for radical gender policies, declaring Illinois a ""home"" for transgender https://t.co/erKAHq7MyI",2024/11/18 0:12,526674,12045017,85695,49983,5706,20845,https://pbs.twimg.com/media/GcoD6aOXkAEUuN4.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,9,69,80,24,9,56,71
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,BRING THE PAIN.  End the filibuster rule and pass Trump's agenda!  We have 4 years to fix this country and we can't waste it playing pattycake with a party that hates everything America stands for!,2024/11/17 22:44,526662,12042206,85683,49971,5704,20845,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,85,76,91,84,1,94,17
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"Can you believe that asshat Biden has greenlit the bombing of Russia by Ukraine with long-range US missiles 2 months before he leaves office?  He is literally trying to leave Trump with WW3!

That's it!  End the filibuster.  Destroy these fools!",2024/11/17 22:18,526464,12036277,85650,49947,5703,20844,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,43,71,6,12,83,88,99
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,America didn't elect Trump to make the media happy.,2024/11/17 20:01,525728,12025864,85431,49914,5697,20837,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,73,82,61,80,61,4,86
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"Here's what I'm trying to figure out about Trump's cabinet appointments.?Hearings don't even begin on these?until January 3rd?so why is Trump rolling them out so early??It is very out of character for Trump to show his?cards?this soon.

Trump is either negotiating or he's",2024/11/17 19:19,525560,12021504,85418,49906,5697,20837,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,91,6,5,8,94,40,1
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"How Trump��s Promise to Abolish the Department of Education Would Work �C Washington Examiner

BOLD PLAN (1/3) �C President-elect TRUMP aims to abolish the Department of Education, transferring responsibilities to states. Experts agree it��s bureaucratic and ideologically driven, but https://t.co/AagsTRk2iE",2024/11/17 16:44,525459,12011245,85398,49870,5695,20830,https://pbs.twimg.com/media/Gcmdh90WQAA88YQ.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,77,4,51,28,94,37,84
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"It really comes down to John Thune.  If any Senators oppose him, he can make their lives miserable.  Unless he wants to go down in history as the majority leader who?screwed up?the greatest?mandate since Reagan,?he'll support Trump.",2024/11/17 12:32,525386,12007220,85370,49856,5693,20827,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,75,69,51,57,40,30,49
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,I don't really think that John Thune wants to go down in history?as the majority leader?who screwed up one of the greatest?Republican mandates of all time.  It is in his own best self-interest to back Trump. https://t.co/UbyH7lcCu0,2024/11/17 12:11,524836,12000960,85250,49822,5690,20826,https://pbs.twimg.com/media/GclezeAXoAAZw71.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,49,83,64,91,74,15,15
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"Does everyone realize how unusual it is?for Donald Trump to show all of his cards?this early in the process??Trump is either negotiating or closing?and it's too early to be closing because?confirmation hearings don't begin for?another month and a half.

If he's still negotiating,",2024/11/17 11:39,522758,11984661,84785,49615,5651,20815,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,11,69,94,42,36,66,58
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"???? BREAKING: I THINK I MAY SEE TRUMPS' CONFIRMATION STRATEGY.  HEAR ME OUT:

Kamala Harris?was an incredibly unpopular vice president.?She only became popular?as a candidate?as a ""relief rally""?from Joe Biden who seemed unelectable.

Perhaps Trump is employing that same",2024/11/17 11:28,522711,11981419,84774,49605,5651,20815,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,88,7,8,72,7,94,18
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"Surprisingly, we have a month and a half before Senate confirmation hearings on Trump's cabinet nominees even begin!  Perhaps Trump made the picks so early so they could be ""vetted in the media"" first and replace anyone who had unrecoverable issues?  Either that or get answers to",2024/11/17 10:43,522353,11961086,84715,49495,5648,20797,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,46,69,78,83,84,22,34
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"Scott Bessent, Potential Trump Treasury Pick, Pens Powerful Defense of Tariffs - Breitbart News

TARIFF CHAMPION (1/3) - Scott Bessent, CEO of Key Square Capital Management, emerges as a top contender for Trump��s Treasury Secretary. In a Fox News op-ed, Bessent champions tariffs, https://t.co/k4b46D3NaT",2024/11/17 1:38,522302,11957514,84709,49486,5648,20796,https://pbs.twimg.com/media/GcjOKy8WEAAbR2f.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,17,11,40,1,100,42,79
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"To be clear, I hope that ALL of Trump's nominees are confirmed in normal order by the Senate.  Perhaps that will be the case, but we must also understand the process and how we can pivot if everything doesn't go our way.

A great sailor learns to tack into the wind.",2024/11/17 0:42,522269,11954326,84699,49477,5648,20796,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,97,36,40,5,19,59,93
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"THE PRESSURE ON THE SENATE:  Not all of the pressure is on Trump for these cabinet nominees.  It is INCREDIBLY RARE for a Republican President to win the popular vote AND sweep the swing states.  

If the GOP Senate spits in the face of that, they miss a once-in-a-generation",2024/11/16 22:20,522174,11950726,84681,49466,5647,20796,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,25,83,77,81,35,91,19
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,No one appointment is worth jeopardizing the entire Trump agenda by alienating the Senate.  Just because you "won an argument with the wife" doesn't mean you won't be sleeping on the sofa.,2024/11/16 21:28,521689,11943228,84493,49434,5637,20795,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,68,31,90,17,74,45,77
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,Why the hell do we keep asking Bill Maher what he thinks about what Trump is doing? The man is clearly a leftist hack and not an unbiased source.,2024/11/16 17:04,521494,11926603,84474,49342,5632,20791,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,64,79,47,97,29,30,73
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"I'm hoping that?by signing?an executive order implementing Schedule F, Trump can scare some of the worst deep-staters into line without mass firings. https://t.co/g7XBLBFYRy",2024/11/16 14:57,521231,11921657,84441,49309,5630,20790,https://pbs.twimg.com/media/Gcg7SLfXgAAs9_a.png,,https://pbs.twimg.com/profile_banners/17980523/1723738910,59,90,50,85,56,98,35
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"CAN TRUMP FIRE FBI DIRECTOR WRAY BEFORE THE END OF HIS 10 YEAR TERM?

Yes, the President of the United States has the authority to fire the FBI Director. This authority stems from the fact that the FBI Director is an executive branch official who serves at the pleasure of the",2024/11/16 13:29,521158,11918844,84426,49293,5630,20789,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,54,50,87,22,31,87,4
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"What is your take on Thune so far? He seems to be level-headed and ready to help Trump win. But talk is cheap! 

Let's see what he does when the chips are on the line. https://t.co/MF7iIdCuu8",2024/11/16 13:25,521012,11915476,84391,49272,5630,20788,https://pbs.twimg.com/media/GcgmWgcX0AIhVIS.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,2,68,29,6,85,50,17
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,Trump winning feels like paying off all of your credit cards with that big bonus check - a weight lifted!  What does it feel like to you?,2024/11/16 13:22,520625,11908048,84330,49127,5624,20787,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,98,96,19,57,89,30,5
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,What are the chances that Trump will keep Director Wray at the FBI?  Who is your favorite to replace him and why? https://t.co/lUvGcjzWrz,2024/11/16 13:19,520153,11899600,84287,49043,5617,20783,https://pbs.twimg.com/media/Gcgk-SAXsAAmPva.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,59,38,70,48,40,91,84
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"This youth movement in the Republican party is huge! For years the Democrats have been saying?that as Americans age?Republicans will just fade away. 

Donald Trump is changing all that.?His cabinet picks make Democrats look like?dinosaurs! https://t.co/wnMagUe2hi",2024/11/16 11:58,520070,11888318,84279,48854,5610,20783,https://pbs.twimg.com/media/GcgSS0uXwAAfMu_.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,70,92,64,51,61,41,31
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,Trump surpasses 76 million votes!  He received 63 million in 2016! How do you feel about that? https://t.co/3WTUNzmuMA,2024/11/16 11:52,519255,11882024,84064,48839,5605,20780,https://pbs.twimg.com/media/GcgRBBIXwAANMeE.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,3,96,51,43,80,26,71
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,I take the fact that the media absolutely hates Trump's cabinet picks?as an excellent sign.,2024/11/16 11:46,518603,11874149,83960,48791,5601,20769,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,63,45,34,84,23,93,27
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,How do you feel about Karoline Leavitt as Trump's?press secretary?  Youngest ever!  This Trump Administration is definitely a youth movement. https://t.co/S8ikv8vXLB,2024/11/16 11:43,517957,11868013,83887,48773,5595,20767,https://pbs.twimg.com/media/GcgPBCGXsAAkL19.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,12,15,83,57,61,54,11
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,You know "The Avengers?"  I'm going to call Trump's cabinet "The Disruptors.",2024/11/16 11:35,517701,11863785,83867,48742,5595,20766,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,12,38,49,68,21,51,35
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"What do you think about Trump capping credit card interest rates?

I'm all for it.  Some of these rates are OVER 35%!  That's just insane and it traps people who are already struggling.",2024/11/16 4:40,517596,11857750,83853,48733,5595,20762,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,97,40,10,10,66,58,75
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"How would you describe the theme of Trump's cabinet picks so far?

I'd say youth, talent, loyalty and most of all, shake DC up.",2024/11/16 4:09,516774,11845689,83757,48646,5589,20761,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,54,44,74,7,49,43,73
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"There were many great moments in the Trump 2024 campaign, but in your mind what was the single most important turning point of the campaign?",2024/11/16 2:04,516546,11839980,83720,48604,5588,20761,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,95,1,27,55,34,16,19
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"In solidarity with Donald Trump and the MAGA movement, I refuse to have sex with fat purple-haired liberal women.

Who's with me?",2024/11/15 23:19,516223,11808039,83692,48221,5574,20757,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,73,90,100,49,18,8,61
0,38944,444973,14225,Bill Mitchell,17980523,267127,mitchellvii,"These anti-Trump sex strikes by liberal women are cracking me up. Are we supposed to believe these women are dating men who voted for Trump? 

So they're protesting Trump by punishing liberal men? 

Nothing about the liberal mind makes sense to me. https://t.co/F5ff3owsYJ",2024/11/15 23:12,514546,11780403,83537,48078,5565,20754,https://pbs.twimg.com/media/GcdjMDaXoAAt6zp.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,0,99,78,0,75,5,88
