"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","author/withheldInCountries/0","text","createdAt"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1637507099558027267/1679247968","Sun Mar 19 17:31:37 +0000 2023","I write about genetics, 'metrics, and demographics.

Read my long-form writing at https://t.co/8hgA4nNS2A.","cremieux.xyz","http://www.cremieux.xyz","82","105","https://t.co/8hgA4nNS2A",,,,,,,,,,,"cremieux.xyz/subscribe","https://www.cremieux.xyz/subscribe","0","23","https://t.co/UFvzSpmGBI","0","120294","216067","1214","false","1637507099558027267","true","false","false","Earth","7337","Crémieux","1858928100341391835","false","https://pbs.twimg.com/profile_images/1637507712983375875/EQHiqVq8_normal.jpg","","32543","https://twitter.com/cremieuxrecueil","user","https://x.com/cremieuxrecueil","cremieuxrecueil",,,"The Shale Revolution and the first Trump administration's massive natural gas buildouts turned America from a net importer to a net exporter in very little time.

You might hear a lot about natural gas policy over the next four years🧵 https://t.co/FaOIt4yaHa","Tue Nov 12 22:14:05 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/171076401/1724193681","Mon Jul 26 14:06:33 +0000 2010","I live in the lumber world. Here to schmooze about politics, religion and wood.
 #patriot #proudjew #michigander  #iloveisrael",,,,,,,,,,,,,,,,"ezradrissman.substack.com","http://ezradrissman.substack.com","0","23","https://t.co/gx3L2HMGGC","0","27817","16884","10981","true","171076401","true","false","false","Oak Park, Michigan","3483","Jewish Lumber King 🇺🇲🌳🇮🇱",,"false","https://pbs.twimg.com/profile_images/1489248272334135297/rWNDTKAZ_normal.jpg","","38130","https://twitter.com/EzraDrissman","user","https://x.com/EzraDrissman","EzraDrissman",,,"Trump so far has picked some of the most ardent Israel supporters in Washington to be in key foreign policy roles. Donald Trump is a staunch ally of Israel and the Jewish people.","Tue Nov 12 22:12:14 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/39879120/1489096633","Thu May 14 00:19:00 +0000 2009","@CNBC @Squawkstreet 10am-noon. first love: foreign exchange https://t.co/qXFexFVjsH","amzn.to/3pOAgwg","https://amzn.to/3pOAgwg","60","83","https://t.co/qXFexFVjsH",,,,,,,,,,,"cnbc.com","http://www.cnbc.com","0","23","https://t.co/DelJL6sCbp","0","3044","182503","858","true","39879120","true","false","false","New York, NY","1176","Sara Eisen",,"false","https://pbs.twimg.com/profile_images/614275257441124353/MGd_nSvT_normal.jpg","","14023","https://twitter.com/SaraEisen","user","https://x.com/SaraEisen","SaraEisen",,,"Must watch, super sharp @marykissel on what investors should look for in Trump foreign policy 2.0.","Tue Nov 12 22:11:53 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/287413569/1731568414","Sun Apr 24 23:20:55 +0000 2011","Former Congressman from Texas. My Tweets/posts with some staff help.",,,,,,,,,,,,,,,,"ronpaulinstitute.org","http://ronpaulinstitute.org","0","23","https://t.co/7GKjgC09g8","0","57","1255274","186","true","287413569","true","false","false","Clute, TX","9396","Ron Paul",,"false","https://pbs.twimg.com/profile_images/1849147499467907072/2tNOmI1o_normal.jpg","","13917","https://twitter.com/RonPaul","user","https://x.com/RonPaul","RonPaul",,,"Yesterday was a bad day for those who endorse ""America First"" in our foreign policy. 

With reported Trump appointments of neocons Elise Stefanik (UN Ambassador), Mike Waltz (National Security Advisor), and...Marco Rubio (Secretary of State), many who hoped that Trump 2.0 would be different than Trump 1.0 are feeling dejected and betrayed.

Is there any hope left? 

Also today: Iran strongly denied any plan to assassinate Trump - who's lying?

Watch below:","Tue Nov 12 22:11:33 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/34713362/1729608443","Thu Apr 23 20:05:17 +0000 2009","The first word in business news. Singapore newsletter: https://t.co/RtyaUOdLdF Newsletters: https://t.co/nWaCxHSKuU Podcasts: https://t.co/096e9xMbPz","bloom.bg/singapore","https://bloom.bg/singapore","55","78","https://t.co/RtyaUOdLdF","bloom.bg/newsletters","http://bloom.bg/newsletters","92","115","https://t.co/nWaCxHSKuU","bloom.bg/podcasts","http://bloom.bg/podcasts","126","149","https://t.co/096e9xMbPz","bloomberg.com/account/newsle…","https://www.bloomberg.com/account/newsletters/election-2024-alerts","0","23","https://t.co/dNUoYUqPrC","0","4350","9554486","93","true","34713362","true","false","false","New York and the World","316439","Bloomberg",,"false","https://pbs.twimg.com/profile_images/1631723279676317709/-fjgaR2p_normal.jpg","","1121413","https://twitter.com/business","user","https://x.com/business","business","Business",,"New York City Mayor Eric Adams called the US immigration system broken and said he’d reach out to Trump’s incoming administration with suggestions as the President-elect’s policy agenda takes shape. https://t.co/Vaom5RKCiP","Tue Nov 12 22:11:23 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1220592542988763137/1731040524","Fri Jan 24 06:22:36 +0000 2020","",,,,,,,,,,,,,,,,,,,,,"0","141494","4577","708","true","1220592542988763137","false","false","false","","3771","FactsLivesMatter 🟤",,"false","https://pbs.twimg.com/profile_images/1700314003648499712/j-JnJZYn_normal.jpg","","54384","https://twitter.com/Facts0601","user","https://x.com/Facts0601","Facts0601",,,"@iLikeToMudit Harris is VP and doesn’t set any policy but you called her “Holocaust Harris.”

Trump is about to be the next President, selecting members for his cabinet, and not a peep from you guys. How curious.","Tue Nov 12 22:06:09 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1378021172219146242/1664113029","Fri Apr 02 16:27:13 +0000 2021","""Dangerous individual"". Half of @ActiveMeasures8. Tipoffs/leaks/hatemail: kitklarenberg@protonmail.com. Quid Pro Quo: https://t.co/WbsPZytISb.","buymeacoffee.com/kitklarenberg","https://buymeacoffee.com/kitklarenberg","118","141","https://t.co/WbsPZytISb",,,,,,,,,,,"kitklarenberg.com","http://www.kitklarenberg.com","0","23","https://t.co/btlDlRrRAZ","0","69596","57008","410","true","1378021172219146242","false","false","false","The Future Yugoslavia","3380","Kit Klarenberg 🔻🔻🔻🔻🔻","1829925596664566247","false","https://pbs.twimg.com/profile_images/1791525890104373249/hIokAeK4_normal.jpg","","64229","https://twitter.com/KitKlarenberg","user","https://x.com/KitKlarenberg","KitKlarenberg",,,"Anyone disappointed or surprised at the state of Trump's Cabinet needs to know that the entire DC foreign policy ""expert"" field is one way or another is insanely hawkish. There is not a single non-interventionist voice among them at this stage. Only disagreement is target enemy.","Tue Nov 12 22:04:16 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63643","1939949","2404","true","1200616796295847936","true","false","false","United States","24685","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131499","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales",,,"President-elect Donald Trump is preparing the U.S. government to adopt a more permissive stance toward cryptocurrency, eyeing a roster of industry-friendly candidates for key posts while his top advisers consult crypto executives on potential changes to federal policy.","Tue Nov 12 22:00:11 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/18320938/1711547913","Mon Dec 22 23:46:14 +0000 2008","Host: Dean Obeidallah show @SiriusXM channel 127 weekdays 6-9PMET. Pls Sign up for my newsletter: https://t.co/3RvVnJ2JEc","deanobeidallah.substack.com","https://deanobeidallah.substack.com","98","121","https://t.co/3RvVnJ2JEc",,,,,,,,,,,,,,,,"0","81745","147043","8548","true","18320938","true","false","false","","10690","(((DeanObeidallah)))","1711929258145153396","false","https://pbs.twimg.com/profile_images/1772986568476692480/KNQifDjW_normal.jpg","","209712","https://twitter.com/DeanObeidallah","user","https://x.com/DeanObeidallah","DeanObeidallah",,,"Trump's tariffs are 100% going to cause the economy to crater. Thanks to Trump's tariffs  Democrats will win House and Senate in 2026 on way to taking White House in 2028.","Tue Nov 12 22:07:01 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/124490608/1602446493","Fri Mar 19 15:26:01 +0000 2010","Dem Political Strat, CNN/CNNE Commentator, Principal/DSG, Founder @Latinovations, Wise Latina, Mom, Wife, Scorpio, Talker/Doer, #Facts #Truth, #LoveTrumpsHate",,,,,,,,,,,,,,,,"Latinovations.com","http://Latinovations.com","0","23","https://t.co/iQAp82Y7sc","0","10373","72808","1916","true","124490608","true","false","false","Washington DC, P.R., Bogota","807","Maria Cardona",,"false","https://pbs.twimg.com/profile_images/1519274284471967745/KZguyyIv_normal.jpg","","44991","https://twitter.com/MariaTCardona","user","https://x.com/MariaTCardona","MariaTCardona",,,"A majority of both Latinas (67%) and Latinos (56%) votes for Harris. Full stop. Trump’s election is not bc of Latinos. Regardless, too many Latinos did vote for Trump and Democrats have to do better, no question. But do not put Trump’s win on the backs of Latino voters. That is incorrect and the data does not support this.","Tue Nov 12 21:55:57 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1347318288850825217/1719360142","Thu Jan 07 23:04:54 +0000 2021","Congressman (TX-22) | Proudly serving on @JudiciaryGOP and @TransportGOP | Author of The Big Fraud and Borderless by Design",,,,,,,,,,,,,,,,"nehls.house.gov","http://nehls.house.gov","0","23","https://t.co/YD6HqLGYO3","0","4701","202562","1548","true","1347318288850825217","true","false","false","Washington, DC","688","Congressman Troy E. Nehls",,"false","https://pbs.twimg.com/profile_images/1805754477816745984/CYi2sSGL_normal.jpg","","3439","https://twitter.com/RepTroyNehls","user","https://x.com/RepTroyNehls","RepTroyNehls","Government",,"Border Patrol morale is soaring following President Trump’s win. 

Some Border Patrol agents who were planning on retiring have reversed their decisions. 

They know President Trump will secure our borders and put America First. 
https://t.co/uEw6acr2gJ","Tue Nov 12 21:54:38 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/1089308757035794432/1722113100","Sat Jan 26 23:47:00 +0000 2019","Content Creator, Political Strategist, Zoomer, Conservative, National Populist, Orthodox Christian 🇦🇲☦️, #AmericaFirst 🇺🇸 #Trump2024 🍊",,,,,,,,,,,,,,,,"youtube.com/channel/UC0SMG…","https://www.youtube.com/channel/UC0SMGmU6X9zJBGCGarr7ODQ?view_as=subscriber","0","23","https://t.co/wTJqTa8B8U","0","32042","101909","811","true","1089308757035794432","true","false","false","DET/DFW","906","Red Eagle Politics","1854049355147424229","false","https://pbs.twimg.com/profile_images/1837973789495136256/RfWEZNvU_normal.jpg","","12747","https://twitter.com/RedEaglePatriot","user","https://x.com/RedEaglePatriot","RedEaglePatriot",,,"I’m so glad that the Democrats stole the 2020 Election. They should’ve let Trump win in 2020, they would’ve been far better off!","Tue Nov 12 21:48:06 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/349803020/1446148252","Sat Aug 06 18:34:39 +0000 2011","Singer-songwriter/musician: Here for social/climate justice, fintwit and preventing a Trump dictatorship. Spotify https://t.co/sNSO5ATqRP Buy https://t.co/oLxzwnZc73","rb.gy/jm7b2","http://rb.gy/jm7b2","114","137","https://t.co/sNSO5ATqRP","bit.ly/2kJwUoL","http://bit.ly/2kJwUoL","142","165","https://t.co/oLxzwnZc73",,,,,,"about.me/bill.madden","http://about.me/bill.madden","0","23","https://t.co/2VhIVMu7IL","0","4490","271155","52898","false","349803020","true","false","false","Lower East Side/Chinatown, NYC","5472","Bill Madden","1802401009026715870","false","https://pbs.twimg.com/profile_images/1527075304887525377/5_myTcv8_normal.jpg","","66152","https://twitter.com/maddenifico","user","https://x.com/maddenifico","maddenifico",,,"This gentleman's opinion of Trump's election win is not only the prevailing opinion in Australia, but also in the UK and across Europe. 😳👇 https://t.co/9qJjtgnRnM","Tue Nov 12 21:43:11 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/1512500887607988224/1721505828","Fri Apr 08 18:42:00 +0000 2022","A happy family guy with a great wife and awesome daughter. #ULTRAMAGA, #PATRIOT, #TRUMP2024 , #TRUMPWON, #CONSERVATIVE,#IFBAP, #ARMYVETERAN, #PROLIFE",,,,,,,,,,,,,,,,,,,,,"0","71417","84983","85806","true","1512500887607988224","true","false","false","","8772","harparr #IFBAP",,"false","https://pbs.twimg.com/profile_images/1824925422796066816/DfmoNO5F_normal.jpg","","43569","https://twitter.com/harparr1","user","https://x.com/harparr1","harparr1",,,"Will these two leave the Republican Partyfollowing  Trump's big win? https://t.co/kIlWG9DgsK","Tue Nov 12 21:37:00 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1231156038/1720615029","Fri Mar 01 19:53:13 +0000 2013","Conscious comedian. Freedom from fear. Freedom of speech. Pronouns: His Holiness.",,,,,,,,,,,,,,,,"awakenwithjp.com","https://awakenwithjp.com","0","23","https://t.co/VNSXMqVQdU","0","8254","449005","316","true","1231156038","true","false","false","","2027","JP Sears",,"false","https://pbs.twimg.com/profile_images/1811016764521586688/9jFavr2e_normal.jpg","","4047","https://twitter.com/AwakenWithJP","user","https://x.com/AwakenWithJP","AwakenWithJP",,,"When Patriots Get TOO Excited About Trump’s Win! https://t.co/dkaS1cXXcw","Tue Nov 12 21:36:39 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/3353330837/1693597069","Wed Jul 01 15:42:40 +0000 2015","I am Damaan! My page is 💯% Blue! I will only FB Blue folks! 🌊 Please read my bio before you post here! No DMs, No Ads, No MAGA! 🚫 I HATE Donald Trump! 💯%",,,,,,,,,,,,,,,,,,,,,"0","151079","58591","31537","true","3353330837","true","false","false","","10835","Damaan, AKA ""Philly's Finest""!","1862930841019498572","false","https://pbs.twimg.com/profile_images/1861768007959158784/piiR3x-x_normal.jpg","","114491","https://twitter.com/Damaan4u33","user","https://x.com/Damaan4u33","Damaan4u33",,,"Here's a question for anyone who considers themselves an American patriot! Do you think America is still worth fighting for after Trump's disappointing win? Fighting for democracy has never been easy or free are you up to the task? Yes or No? https://t.co/ReCCVSQ2EU","Tue Nov 12 21:34:45 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/1476962939236200451/1720537301","Fri Dec 31 17:06:31 +0000 2021","Doctor of Sociology and of Political sciences, PhD of Philosophy. 
Founder of Russian geopolitical school and Eurasian Movement.
My Tg:  https://t.co/Xls4bJ2AUQ","t.me/Agdchan","https://t.me/Agdchan","137","160","https://t.co/Xls4bJ2AUQ",,,,,,,,,,,"paideuma.tv/en","http://paideuma.tv/en","0","23","https://t.co/r2vmvpgIZe","0","4360","231406","404","true","1476962939236200451","false","false","false","Russian Federation","3717","Alexander Dugin","1861462962969419885","false","https://pbs.twimg.com/profile_images/1810690787254149120/HhbptLfd_normal.jpg","","9704","https://twitter.com/Agdchan","user","https://x.com/Agdchan","Agdchan",,,"We should not be too hasty in our opinion on Trump. Already many show their disappointment. Others fall in despondency. We need to follow eschatological optimism (as Darya suggested). Everything is going to be worse, but we will win at the end of the day.","Tue Nov 12 21:31:56 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/2598183050/1716403712","Tue Jul 01 15:46:37 +0000 2014","dm for discord alt account is @kawaiibyperunk",,,,,,,,,,,,,,,,,,,,,"0","35920","19612","1369","true","2598183050","true","false","false","The Virtual Plaza","1927","Aleph","1636914835978952705","false","https://pbs.twimg.com/profile_images/1824579803657224192/Fyk6xPJV_normal.jpg","","12071","https://twitter.com/woke8yearold","user","https://x.com/woke8yearold","woke8yearold",,,"Will also predicted Trump would win https://t.co/IgGnpugXUi","Tue Nov 12 21:12:23 +0000 2024"
